Order_ID,Order_Date,Customer_ID,Customer_Segment,Region,City,Category,Product_Name,Sales_Channel,Quantity,Unit_Price,Sales,Profit,Discount,Profit_Margin
ORD_04143,2025-09-18,CUST_8173,Corporate,West,Los Angeles,Beauty,Moisturizer,Store,4,17.9,71.6,13.53,0.0,0.189
ORD_04144,2024-09-19,CUST_3378,Home Office,North,Chicago,Electronics,Laptop,Phone,1,985.05,985.05,310.95,0.0,0.316
ORD_04145,2025-01-15,CUST_3215,Corporate,South,Atlanta,Sports,Dumbbells,Phone,3,139.03,417.08,67.12,0.0,0.161
ORD_04146,2023-10-30,CUST_3613,Corporate,Central,Denver,Books,Textbook,Store,1,29.35,29.35,3.96,0.0,0.135
ORD_04147,2025-08-02,CUST_4245,Corporate,East,Washington DC,Electronics,Smartphone,Online,8,471.7,3773.61,934.33,0.0,0.248
ORD_04148,2023-10-05,CUST_6498,Corporate,South,Miami,Home & Garden,Table,Online,2,156.46,312.92,101.04,0.0,0.323
ORD_04149,2024-03-30,CUST_6675,Corporate,South,Houston,Electronics,Camera,Online,8,527.48,3906.76,1186.44,0.074,0.304
ORD_04150,2024-12-24,CUST_5393,Home Office,Central,Denver,Home & Garden,Cookware,Online,9,134.08,933.37,145.96,0.227,0.156
ORD_04151,2025-06-08,CUST_1430,Home Office,West,Seattle,Beauty,Lipstick,Online,10,34.05,340.48,101.56,0.0,0.298
ORD_04152,2024-01-11,CUST_7331,Corporate,South,Miami,Sports,Dumbbells,Phone,7,175.51,1228.55,491.41,0.0,0.4
ORD_04153,2025-01-08,CUST_6421,Consumer,Central,Kansas City,Sports,Yoga Mat,Phone,5,188.25,941.27,110.5,0.0,0.117
ORD_04154,2025-07-17,CUST_3543,Corporate,East,Philadelphia,Books,Textbook,Store,1,36.42,31.7,8.68,0.13,0.274
ORD_04155,2023-09-30,CUST_6487,Consumer,South,Houston,Home & Garden,Bedding,Store,4,258.61,1034.46,369.81,0.0,0.357
ORD_04156,2024-08-28,CUST_9872,Corporate,South,Miami,Clothing,Jeans,Store,10,33.84,253.18,83.24,0.252,0.329
ORD_04157,2025-03-16,CUST_4361,Home Office,North,Boston,Clothing,Shoes,Online,6,39.61,237.64,92.97,0.0,0.391
ORD_04158,2023-10-07,CUST_9639,Corporate,Central,Denver,Electronics,Smartphone,Online,2,803.22,1606.43,467.8,0.0,0.291
ORD_04159,2024-11-06,CUST_2067,Home Office,Central,Denver,Beauty,Nail Polish,Phone,2,48.05,96.1,19.08,0.0,0.199
ORD_04160,2024-01-03,CUST_6799,Corporate,Central,Kansas City,Electronics,Camera,Store,5,511.26,2221.57,693.13,0.131,0.312
ORD_04161,2024-01-19,CUST_8110,Corporate,East,Philadelphia,Books,Self-Help,Online,9,29.31,263.75,45.81,0.0,0.174
ORD_04162,2025-07-01,CUST_9115,Corporate,East,Baltimore,Home & Garden,Plant,Phone,6,279.84,1489.07,355.22,0.113,0.239
ORD_04163,2024-11-13,CUST_4578,Consumer,South,Miami,Beauty,Perfume,Store,4,37.01,148.02,16.71,0.0,0.113
ORD_04164,2025-07-02,CUST_1660,Corporate,Central,Denver,Books,Children Book,Store,7,32.94,230.61,70.33,0.0,0.305
ORD_04165,2024-06-19,CUST_4132,Consumer,North,Chicago,Clothing,Dress,Store,7,63.88,369.7,131.9,0.173,0.357
ORD_04166,2025-02-22,CUST_2406,Home Office,West,San Francisco,Beauty,Moisturizer,Phone,7,16.5,115.52,23.83,0.0,0.206
ORD_04167,2023-12-19,CUST_3623,Home Office,Central,Denver,Sports,Running Shoes,Store,3,179.85,499.04,113.94,0.075,0.228
ORD_04168,2025-07-30,CUST_1741,Consumer,South,Atlanta,Clothing,Shoes,Online,2,64.41,121.55,21.74,0.057,0.179
ORD_04169,2025-08-12,CUST_3341,Corporate,West,Seattle,Electronics,Headphones,Online,2,331.49,662.98,264.95,0.0,0.4
ORD_04170,2024-03-14,CUST_8557,Home Office,North,Boston,Clothing,Dress,Store,4,79.97,227.37,44.02,0.289,0.194
ORD_04171,2024-09-13,CUST_2052,Home Office,West,San Francisco,Sports,Yoga Mat,Online,7,126.78,780.31,154.54,0.121,0.198
ORD_04172,2025-01-18,CUST_9563,Home Office,North,New York,Books,Children Book,Store,4,26.46,84.65,9.62,0.2,0.114
ORD_04173,2025-01-19,CUST_7119,Corporate,Central,Minneapolis,Electronics,Headphones,Online,9,647.14,5824.23,664.96,0.0,0.114
ORD_04174,2024-06-18,CUST_1618,Home Office,North,Chicago,Beauty,Moisturizer,Online,5,27.79,138.97,30.66,0.0,0.221
ORD_04175,2025-04-13,CUST_8656,Consumer,Central,Denver,Sports,Running Shoes,Store,7,55.1,385.68,147.26,0.0,0.382
ORD_04176,2024-05-01,CUST_4197,Home Office,West,Los Angeles,Electronics,Tablet,Online,9,314.04,2697.71,635.11,0.046,0.235
ORD_04177,2024-04-15,CUST_6560,Consumer,Central,Minneapolis,Electronics,Tablet,Phone,4,252.46,1009.86,373.07,0.0,0.369
ORD_04178,2024-05-14,CUST_2325,Corporate,East,Baltimore,Electronics,TV,Store,8,559.31,4474.51,1226.86,0.0,0.274
ORD_04179,2024-04-11,CUST_2568,Consumer,Central,Minneapolis,Sports,Basketball,Online,8,147.35,1006.42,368.77,0.146,0.366
ORD_04180,2025-09-03,CUST_6960,Corporate,Central,Denver,Books,Fiction Novel,Online,10,15.56,155.62,47.7,0.0,0.307
ORD_04181,2023-10-26,CUST_8973,Consumer,South,Miami,Clothing,Jacket,Store,1,73.87,73.87,12.8,0.0,0.173
ORD_04182,2025-01-18,CUST_3531,Home Office,Central,Kansas City,Sports,Running Shoes,Store,5,139.68,507.02,52.89,0.274,0.104
ORD_04183,2025-08-24,CUST_1062,Corporate,East,Baltimore,Books,Fiction Novel,Phone,1,17.45,17.45,2.21,0.0,0.126
ORD_04184,2023-12-07,CUST_4986,Corporate,South,Houston,Books,Children Book,Phone,4,28.05,112.21,29.4,0.0,0.262
ORD_04185,2025-04-24,CUST_4011,Corporate,South,Miami,Books,Cookbook,Phone,9,12.89,116.03,26.42,0.0,0.228
ORD_04186,2025-05-21,CUST_9463,Home Office,East,Philadelphia,Sports,Basketball,Online,4,191.96,729.29,242.77,0.05,0.333
ORD_04187,2024-07-25,CUST_2400,Corporate,Central,Kansas City,Electronics,TV,Store,3,423.4,1270.2,146.83,0.0,0.116
ORD_04188,2025-02-13,CUST_5578,Corporate,Central,Denver,Electronics,TV,Store,1,996.23,996.23,182.39,0.0,0.183
ORD_04189,2024-02-23,CUST_8168,Consumer,Central,Denver,Home & Garden,Lamp,Online,1,396.17,396.17,63.57,0.0,0.16
ORD_04190,2024-07-09,CUST_6402,Corporate,Central,Kansas City,Home & Garden,Cookware,Online,4,344.88,1379.53,363.32,0.0,0.263
ORD_04191,2024-11-30,CUST_8407,Corporate,North,Boston,Clothing,Jeans,Store,1,77.76,57.33,22.49,0.263,0.392
ORD_04192,2025-08-25,CUST_4935,Corporate,East,Baltimore,Electronics,TV,Phone,10,894.86,8948.59,1027.04,0.0,0.115
ORD_04193,2025-01-19,CUST_9991,Corporate,East,Philadelphia,Beauty,Perfume,Phone,4,58.11,232.45,52.2,0.0,0.225
ORD_04194,2024-05-28,CUST_7823,Consumer,South,Atlanta,Beauty,Shampoo,Phone,5,30.91,154.55,31.34,0.0,0.203
ORD_04195,2025-02-10,CUST_5531,Corporate,Central,Kansas City,Books,Cookbook,Phone,4,22.42,89.68,23.38,0.0,0.261
ORD_04196,2025-02-28,CUST_9869,Home Office,South,Atlanta,Home & Garden,Lamp,Online,4,327.57,1310.3,479.58,0.0,0.366
ORD_04197,2024-07-06,CUST_1071,Consumer,South,Atlanta,Home & Garden,Lamp,Store,7,248.96,1492.09,177.07,0.144,0.119
ORD_04198,2025-03-04,CUST_9954,Consumer,South,Houston,Home & Garden,Cookware,Store,2,316.99,633.97,246.46,0.0,0.389
ORD_04199,2024-11-15,CUST_1041,Consumer,South,Miami,Books,Biography,Phone,1,19.12,18.22,4.51,0.047,0.247
ORD_04200,2025-06-08,CUST_7149,Corporate,Central,Denver,Books,Children Book,Store,2,10.46,20.91,4.68,0.0,0.224
ORD_04201,2025-06-12,CUST_9231,Consumer,Central,Kansas City,Electronics,Headphones,Phone,4,758.81,3035.25,517.43,0.0,0.17
ORD_04202,2023-10-25,CUST_5766,Consumer,South,Houston,Sports,Dumbbells,Store,1,59.89,59.89,22.89,0.0,0.382
ORD_04203,2024-09-29,CUST_9543,Corporate,East,Washington DC,Sports,Dumbbells,Online,3,133.29,399.86,156.65,0.0,0.392
ORD_04204,2025-08-04,CUST_6584,Corporate,West,Seattle,Beauty,Lipstick,Online,6,59.58,357.5,87.11,0.0,0.244
ORD_04205,2025-06-23,CUST_7631,Consumer,East,Philadelphia,Electronics,Camera,Online,7,946.08,6622.57,2307.4,0.0,0.348
ORD_04206,2025-08-12,CUST_2299,Corporate,North,Chicago,Home & Garden,Table,Store,7,106.25,589.01,181.34,0.208,0.308
ORD_04207,2024-10-11,CUST_2497,Home Office,Central,Kansas City,Beauty,Moisturizer,Online,5,24.58,122.91,40.28,0.0,0.328
ORD_04208,2024-10-22,CUST_6446,Corporate,Central,Kansas City,Home & Garden,Plant,Store,7,335.59,1803.1,388.3,0.232,0.215
ORD_04209,2024-03-24,CUST_4857,Home Office,West,Los Angeles,Home & Garden,Table,Phone,3,343.86,1031.58,199.19,0.0,0.193
ORD_04210,2024-12-10,CUST_1822,Home Office,Central,Kansas City,Sports,Bicycle,Phone,2,127.08,254.17,83.2,0.0,0.327
ORD_04211,2023-10-29,CUST_1321,Consumer,East,Philadelphia,Home & Garden,Bedding,Store,4,381.3,1477.03,380.98,0.032,0.258
ORD_04212,2024-10-25,CUST_1926,Consumer,North,Chicago,Clothing,Jacket,Online,10,40.62,406.22,43.31,0.0,0.107
ORD_04213,2024-07-16,CUST_3675,Consumer,East,Philadelphia,Electronics,TV,Online,5,995.23,4976.13,1561.97,0.0,0.314
ORD_04214,2024-12-15,CUST_1670,Corporate,Central,Minneapolis,Books,Fiction Novel,Online,6,22.03,132.19,44.22,0.0,0.334
ORD_04215,2025-04-14,CUST_7251,Home Office,West,Los Angeles,Clothing,T-Shirt,Online,7,51.13,357.94,128.52,0.0,0.359
ORD_04216,2024-12-17,CUST_2788,Consumer,North,Chicago,Beauty,Shampoo,Store,2,25.63,51.25,12.59,0.0,0.246
ORD_04217,2024-10-14,CUST_4305,Home Office,West,Seattle,Home & Garden,Cookware,Online,3,181.39,544.18,152.61,0.0,0.28
ORD_04218,2025-01-13,CUST_6138,Corporate,North,Chicago,Sports,Tennis Racket,Store,10,197.27,1614.79,553.41,0.181,0.343
ORD_04219,2024-08-29,CUST_9816,Home Office,East,Baltimore,Electronics,Smartphone,Phone,5,926.62,4633.09,745.99,0.0,0.161
ORD_04220,2025-03-16,CUST_7613,Home Office,South,Atlanta,Books,Self-Help,Store,2,17.07,34.13,7.39,0.0,0.217
ORD_04221,2025-04-03,CUST_7403,Home Office,Central,Kansas City,Books,Textbook,Online,9,32.98,215.53,55.06,0.274,0.255
ORD_04222,2024-07-22,CUST_6301,Home Office,North,Chicago,Beauty,Foundation,Online,10,27.84,254.08,29.44,0.087,0.116
ORD_04223,2025-01-11,CUST_8417,Consumer,East,Philadelphia,Sports,Running Shoes,Store,5,90.9,454.52,144.49,0.0,0.318
ORD_04224,2024-11-16,CUST_5137,Corporate,North,New York,Books,Biography,Phone,3,26.49,71.89,13.17,0.095,0.183
ORD_04225,2023-12-23,CUST_5137,Corporate,Central,Denver,Books,Fiction Novel,Online,4,23.47,93.86,14.13,0.0,0.151
ORD_04226,2023-10-23,CUST_2886,Home Office,South,Atlanta,Sports,Basketball,Online,9,147.83,1330.44,281.55,0.0,0.212
ORD_04227,2025-01-04,CUST_1481,Consumer,North,Chicago,Sports,Dumbbells,Online,10,148.11,1481.07,425.4,0.0,0.287
ORD_04228,2025-05-29,CUST_8833,Home Office,South,Atlanta,Sports,Tennis Racket,Store,7,172.17,1205.2,153.78,0.0,0.128
ORD_04229,2025-01-27,CUST_7657,Corporate,North,Chicago,Sports,Yoga Mat,Phone,8,160.22,1281.79,455.36,0.0,0.355
ORD_04230,2024-11-08,CUST_4401,Home Office,South,Miami,Books,Self-Help,Online,4,10.31,41.24,6.57,0.0,0.159
ORD_04231,2024-11-14,CUST_9449,Corporate,South,Atlanta,Beauty,Moisturizer,Store,1,42.45,42.45,9.37,0.0,0.221
ORD_04232,2024-07-01,CUST_6124,Consumer,Central,Kansas City,Sports,Running Shoes,Store,5,90.35,416.98,161.22,0.077,0.387
ORD_04233,2025-04-20,CUST_2784,Home Office,East,Washington DC,Electronics,Smartphone,Store,7,377.79,2644.53,982.49,0.0,0.372
ORD_04234,2023-12-09,CUST_5172,Home Office,South,Houston,Books,Cookbook,Online,9,10.27,92.47,9.9,0.0,0.107
ORD_04235,2024-03-06,CUST_6264,Consumer,North,Boston,Clothing,Jacket,Store,6,54.95,329.72,75.14,0.0,0.228
ORD_04236,2023-11-01,CUST_4579,Consumer,North,New York,Books,Cookbook,Online,6,13.99,83.95,15.96,0.0,0.19
ORD_04237,2024-01-25,CUST_9421,Home Office,East,Baltimore,Sports,Dumbbells,Store,3,119.33,357.98,91.35,0.0,0.255
ORD_04238,2023-12-26,CUST_4233,Consumer,South,Atlanta,Sports,Bicycle,Online,4,174.34,697.38,160.93,0.0,0.231
ORD_04239,2024-08-05,CUST_5386,Corporate,South,Miami,Electronics,Camera,Store,8,545.3,4362.43,931.21,0.0,0.213
ORD_04240,2025-08-06,CUST_1869,Home Office,South,Houston,Beauty,Shampoo,Store,5,17.94,89.7,14.72,0.0,0.164
ORD_04241,2023-11-25,CUST_7683,Corporate,West,Los Angeles,Beauty,Foundation,Online,4,26.5,106.01,42.38,0.0,0.4
ORD_04242,2024-09-26,CUST_3088,Home Office,East,Washington DC,Beauty,Lipstick,Online,4,49.24,196.95,51.7,0.0,0.262
ORD_04243,2024-11-16,CUST_5264,Corporate,West,Seattle,Clothing,Jacket,Phone,1,30.71,30.71,8.62,0.0,0.281
ORD_04244,2025-02-28,CUST_2876,Corporate,Central,Denver,Beauty,Moisturizer,Phone,4,52.23,208.92,82.45,0.0,0.395
ORD_04245,2025-07-08,CUST_8041,Consumer,East,Philadelphia,Home & Garden,Bedding,Phone,7,341.83,2392.82,703.38,0.0,0.294
ORD_04246,2025-02-26,CUST_8448,Corporate,North,New York,Books,Biography,Online,4,32.17,102.71,18.2,0.202,0.177
ORD_04247,2025-06-16,CUST_1302,Corporate,North,Chicago,Beauty,Shampoo,Phone,9,54.81,381.09,53.95,0.227,0.142
ORD_04248,2025-08-09,CUST_6756,Consumer,East,Washington DC,Sports,Bicycle,Online,1,110.23,110.23,11.79,0.0,0.107
ORD_04249,2024-12-06,CUST_6714,Home Office,North,New York,Books,Children Book,Store,4,29.18,116.66,17.11,0.0,0.147
ORD_04250,2024-01-21,CUST_6068,Consumer,East,Baltimore,Home & Garden,Plant,Phone,5,181.44,902.73,316.12,0.005,0.35
ORD_04251,2024-08-15,CUST_3701,Home Office,East,Baltimore,Electronics,Laptop,Online,2,681.24,1169.49,444.67,0.142,0.38
ORD_04252,2025-02-11,CUST_4095,Home Office,South,Miami,Home & Garden,Bedding,Online,1,171.97,171.97,31.21,0.0,0.181
ORD_04253,2025-06-30,CUST_3606,Corporate,South,Miami,Beauty,Moisturizer,Online,1,55.21,55.21,16.81,0.0,0.304
ORD_04254,2024-10-02,CUST_9273,Corporate,East,Baltimore,Sports,Yoga Mat,Phone,8,105.72,845.76,286.71,0.0,0.339
ORD_04255,2024-12-18,CUST_4980,Home Office,Central,Minneapolis,Clothing,Jeans,Phone,5,40.56,202.82,22.08,0.0,0.109
ORD_04256,2023-12-12,CUST_8289,Home Office,Central,Minneapolis,Books,Biography,Store,9,37.63,338.71,113.66,0.0,0.336
ORD_04257,2023-10-07,CUST_9351,Consumer,Central,Kansas City,Sports,Yoga Mat,Phone,8,127.76,1022.12,105.93,0.0,0.104
ORD_04258,2025-04-18,CUST_9562,Corporate,Central,Minneapolis,Sports,Dumbbells,Store,1,174.89,174.89,57.03,0.0,0.326
ORD_04259,2024-11-24,CUST_7179,Home Office,South,Houston,Home & Garden,Bedding,Store,1,368.79,368.79,137.8,0.0,0.374
ORD_04260,2025-03-22,CUST_8405,Corporate,Central,Kansas City,Home & Garden,Cookware,Online,10,265.65,2269.47,248.64,0.146,0.11
ORD_04261,2025-07-31,CUST_1769,Corporate,South,Miami,Home & Garden,Plant,Store,4,274.3,1097.22,318.01,0.0,0.29
ORD_04262,2025-03-20,CUST_3748,Consumer,East,Washington DC,Sports,Yoga Mat,Online,5,144.37,721.84,127.49,0.0,0.177
ORD_04263,2024-06-23,CUST_2658,Home Office,North,Chicago,Sports,Yoga Mat,Store,2,186.34,372.68,110.24,0.0,0.296
ORD_04264,2023-09-22,CUST_4208,Corporate,North,New York,Clothing,T-Shirt,Store,3,70.78,187.2,73.22,0.118,0.391
ORD_04265,2025-06-28,CUST_7427,Corporate,East,Philadelphia,Sports,Running Shoes,Phone,7,91.19,505.35,60.58,0.208,0.12
ORD_04266,2024-05-04,CUST_7886,Corporate,East,Philadelphia,Sports,Dumbbells,Online,1,131.56,131.56,17.35,0.0,0.132
ORD_04267,2024-04-06,CUST_7328,Consumer,North,Chicago,Electronics,Laptop,Phone,9,415.9,3104.48,394.81,0.171,0.127
ORD_04268,2023-11-08,CUST_7278,Corporate,North,Boston,Home & Garden,Sofa,Phone,5,163.24,816.19,90.85,0.0,0.111
ORD_04269,2024-07-21,CUST_2579,Corporate,South,Houston,Beauty,Foundation,Store,3,24.55,73.66,26.18,0.0,0.355
ORD_04270,2024-06-06,CUST_7238,Consumer,East,Washington DC,Electronics,Laptop,Store,1,572.54,416.6,161.57,0.272,0.388
ORD_04271,2025-03-16,CUST_5188,Consumer,Central,Minneapolis,Clothing,T-Shirt,Phone,2,27.95,55.9,13.29,0.0,0.238
ORD_04272,2023-10-18,CUST_9733,Home Office,Central,Minneapolis,Home & Garden,Plant,Online,2,296.59,593.18,140.48,0.0,0.237
ORD_04273,2024-10-26,CUST_8021,Home Office,East,Washington DC,Beauty,Nail Polish,Store,9,43.34,390.07,92.2,0.0,0.236
ORD_04274,2025-05-20,CUST_7528,Home Office,North,New York,Beauty,Foundation,Store,6,43.5,260.97,84.84,0.0,0.325
ORD_04275,2025-02-03,CUST_4562,Home Office,Central,Denver,Electronics,Camera,Store,9,461.77,4155.89,1308.56,0.0,0.315
ORD_04276,2024-03-06,CUST_5735,Corporate,South,Miami,Books,Fiction Novel,Online,4,17.94,54.14,8.86,0.245,0.164
ORD_04277,2024-03-18,CUST_1384,Consumer,North,Boston,Electronics,Laptop,Store,8,512.14,4097.08,731.61,0.0,0.179
ORD_04278,2025-09-16,CUST_2464,Corporate,Central,Kansas City,Home & Garden,Bedding,Online,9,141.85,1276.65,158.56,0.0,0.124
ORD_04279,2024-02-13,CUST_9305,Consumer,South,Miami,Clothing,Dress,Online,8,85.11,680.9,103.89,0.0,0.153
ORD_04280,2024-05-09,CUST_5230,Home Office,South,Miami,Books,Fiction Novel,Phone,1,26.06,26.06,8.01,0.0,0.307
ORD_04281,2025-09-02,CUST_9226,Consumer,North,New York,Clothing,Dress,Store,5,77.66,388.28,65.81,0.0,0.169
ORD_04282,2024-08-13,CUST_2637,Consumer,West,San Francisco,Clothing,T-Shirt,Store,2,77.68,130.62,33.3,0.159,0.255
ORD_04283,2023-12-28,CUST_7020,Consumer,West,San Francisco,Sports,Yoga Mat,Online,6,72.84,351.35,79.22,0.196,0.225
ORD_04284,2024-01-17,CUST_7470,Home Office,North,New York,Sports,Running Shoes,Store,9,146.72,1320.45,240.62,0.0,0.182
ORD_04285,2024-08-01,CUST_6733,Home Office,North,Boston,Sports,Yoga Mat,Store,7,132.39,926.72,186.0,0.0,0.201
ORD_04286,2024-07-16,CUST_8526,Corporate,South,Atlanta,Clothing,Dress,Store,9,68.72,618.49,167.54,0.0,0.271
ORD_04287,2025-01-27,CUST_2448,Corporate,South,Houston,Books,Biography,Phone,7,11.02,77.14,24.5,0.0,0.318
ORD_04288,2025-07-19,CUST_1493,Consumer,South,Houston,Sports,Bicycle,Store,1,182.28,182.28,37.53,0.0,0.206
ORD_04289,2023-11-24,CUST_2599,Home Office,West,Seattle,Electronics,Tablet,Phone,7,796.3,5200.17,1504.67,0.067,0.289
ORD_04290,2025-07-19,CUST_6517,Home Office,East,Washington DC,Sports,Yoga Mat,Phone,7,61.3,429.07,54.68,0.0,0.127
ORD_04291,2025-07-10,CUST_4767,Consumer,Central,Minneapolis,Home & Garden,Bedding,Phone,5,127.49,637.44,87.78,0.0,0.138
ORD_04292,2025-08-21,CUST_4034,Home Office,Central,Minneapolis,Electronics,Headphones,Phone,9,315.32,2837.85,896.45,0.0,0.316
ORD_04293,2024-11-02,CUST_9767,Consumer,North,Chicago,Clothing,T-Shirt,Store,2,72.92,145.84,24.01,0.0,0.165
ORD_04294,2024-06-28,CUST_6271,Corporate,Central,Denver,Sports,Yoga Mat,Phone,1,153.86,153.86,58.44,0.0,0.38
ORD_04295,2025-06-13,CUST_5829,Home Office,South,Atlanta,Sports,Yoga Mat,Store,2,155.57,236.4,56.53,0.24,0.239
ORD_04296,2025-02-05,CUST_7669,Corporate,East,Philadelphia,Electronics,Camera,Store,5,347.86,1463.66,427.51,0.158,0.292
ORD_04297,2024-07-27,CUST_3822,Home Office,Central,Kansas City,Electronics,Camera,Store,2,565.47,1130.94,170.36,0.0,0.151
ORD_04298,2023-11-02,CUST_9621,Consumer,Central,Kansas City,Home & Garden,Lamp,Store,3,231.42,514.83,191.38,0.258,0.372
ORD_04299,2024-03-31,CUST_8617,Corporate,East,Baltimore,Electronics,Smartphone,Store,4,449.46,1559.29,275.73,0.133,0.177
ORD_04300,2024-06-06,CUST_3983,Consumer,East,Washington DC,Sports,Dumbbells,Store,7,176.72,1237.04,272.56,0.0,0.22
ORD_04301,2024-01-17,CUST_8809,Corporate,West,Seattle,Clothing,T-Shirt,Online,8,32.82,262.59,55.53,0.0,0.211
ORD_04302,2025-06-27,CUST_8442,Consumer,Central,Kansas City,Home & Garden,Lamp,Phone,6,102.13,612.79,65.51,0.0,0.107
ORD_04303,2024-12-15,CUST_9626,Consumer,East,Baltimore,Home & Garden,Bedding,Store,7,225.85,1580.96,411.69,0.0,0.26
ORD_04304,2024-01-17,CUST_2948,Consumer,South,Houston,Beauty,Foundation,Store,7,17.09,107.07,27.92,0.105,0.261
ORD_04305,2024-07-11,CUST_5196,Corporate,Central,Denver,Beauty,Foundation,Online,5,52.17,260.87,88.97,0.0,0.341
ORD_04306,2024-01-21,CUST_6973,Consumer,West,Los Angeles,Beauty,Foundation,Store,2,36.92,73.85,22.9,0.0,0.31
ORD_04307,2024-11-12,CUST_2789,Consumer,North,Boston,Electronics,Laptop,Phone,2,469.68,939.35,312.58,0.0,0.333
ORD_04308,2025-04-25,CUST_9297,Home Office,North,Chicago,Clothing,Shoes,Online,6,63.98,383.9,70.84,0.0,0.185
ORD_04309,2025-09-18,CUST_8515,Corporate,North,Chicago,Electronics,Smartphone,Online,3,914.98,2744.95,1081.22,0.0,0.394
ORD_04310,2024-08-16,CUST_4188,Home Office,West,Seattle,Books,Biography,Online,10,12.88,106.81,25.13,0.171,0.235
ORD_04311,2024-06-06,CUST_4150,Consumer,North,Chicago,Electronics,TV,Phone,10,800.22,8002.18,1200.11,0.0,0.15
ORD_04312,2024-11-07,CUST_7374,Corporate,East,Philadelphia,Books,Textbook,Phone,5,10.99,48.01,14.8,0.126,0.308
ORD_04313,2024-08-16,CUST_8416,Consumer,South,Atlanta,Beauty,Shampoo,Phone,1,56.8,56.8,9.73,0.0,0.171
ORD_04314,2024-08-14,CUST_1219,Home Office,West,Los Angeles,Sports,Running Shoes,Online,6,136.94,821.65,88.51,0.0,0.108
ORD_04315,2025-03-13,CUST_5053,Consumer,Central,Minneapolis,Electronics,Laptop,Online,6,945.81,4019.93,952.0,0.292,0.237
ORD_04316,2025-03-11,CUST_3532,Consumer,West,Seattle,Clothing,Hat,Online,1,59.07,59.07,7.0,0.0,0.118
ORD_04317,2023-11-25,CUST_3724,Consumer,West,Seattle,Beauty,Foundation,Phone,10,36.03,360.32,138.16,0.0,0.383
ORD_04318,2024-01-15,CUST_2110,Home Office,East,Washington DC,Electronics,Tablet,Phone,1,584.01,584.01,205.29,0.0,0.352
ORD_04319,2024-01-29,CUST_3730,Home Office,West,Seattle,Clothing,Shoes,Phone,5,88.67,443.33,168.31,0.0,0.38
ORD_04320,2024-11-13,CUST_6019,Home Office,South,Atlanta,Books,Cookbook,Online,7,16.01,112.05,30.79,0.0,0.275
ORD_04321,2025-03-28,CUST_6305,Corporate,West,Seattle,Beauty,Shampoo,Phone,2,17.39,34.77,4.95,0.0,0.142
ORD_04322,2024-05-14,CUST_9260,Corporate,South,Atlanta,Home & Garden,Cookware,Store,3,367.67,886.33,261.32,0.196,0.295
ORD_04323,2025-07-16,CUST_2337,Home Office,Central,Minneapolis,Electronics,Headphones,Phone,1,512.61,512.61,198.9,0.0,0.388
ORD_04324,2024-09-30,CUST_3450,Home Office,South,Miami,Beauty,Nail Polish,Store,2,27.23,54.47,15.01,0.0,0.276
ORD_04325,2023-11-19,CUST_8667,Home Office,Central,Kansas City,Electronics,Headphones,Store,3,739.06,2217.19,346.17,0.0,0.156
ORD_04326,2025-02-23,CUST_2570,Corporate,Central,Minneapolis,Beauty,Nail Polish,Store,5,56.5,201.77,25.07,0.286,0.124
ORD_04327,2024-01-23,CUST_5580,Corporate,West,Seattle,Clothing,Shoes,Phone,5,65.2,326.01,79.9,0.0,0.245
ORD_04328,2023-11-04,CUST_4012,Home Office,North,Chicago,Clothing,Jacket,Phone,7,50.99,262.16,68.69,0.266,0.262
ORD_04329,2025-07-25,CUST_1368,Corporate,South,Miami,Electronics,Camera,Store,1,310.25,290.67,107.85,0.063,0.371
ORD_04330,2025-07-26,CUST_3406,Home Office,East,Washington DC,Home & Garden,Bedding,Phone,3,199.05,597.16,237.87,0.0,0.398
ORD_04331,2024-10-08,CUST_9965,Corporate,West,Seattle,Electronics,TV,Store,10,796.69,7966.89,800.12,0.0,0.1
ORD_04332,2025-07-21,CUST_7228,Consumer,Central,Denver,Clothing,Jeans,Store,3,47.0,141.01,41.41,0.0,0.294
ORD_04333,2025-01-29,CUST_2902,Home Office,North,New York,Clothing,Dress,Phone,1,54.49,54.49,16.09,0.0,0.295
ORD_04334,2024-08-02,CUST_6890,Corporate,East,Washington DC,Electronics,Camera,Phone,8,923.15,7385.24,2594.37,0.0,0.351
ORD_04335,2025-01-30,CUST_1890,Home Office,East,Washington DC,Sports,Yoga Mat,Phone,4,100.0,399.98,55.84,0.0,0.14
ORD_04336,2023-10-22,CUST_1605,Home Office,Central,Denver,Beauty,Lipstick,Phone,7,26.24,183.7,53.69,0.0,0.292
ORD_04337,2025-08-13,CUST_3205,Consumer,North,Chicago,Electronics,Tablet,Phone,3,367.67,1103.0,115.4,0.0,0.105
ORD_04338,2025-04-21,CUST_4519,Corporate,West,San Francisco,Sports,Yoga Mat,Phone,3,189.61,568.84,201.76,0.0,0.355
ORD_04339,2024-12-25,CUST_3273,Corporate,East,Baltimore,Home & Garden,Lamp,Phone,7,267.23,1870.64,714.99,0.0,0.382
ORD_04340,2024-09-24,CUST_5380,Home Office,North,Chicago,Sports,Tennis Racket,Store,9,75.17,676.54,149.01,0.0,0.22
ORD_04341,2025-02-25,CUST_1840,Consumer,West,Los Angeles,Clothing,T-Shirt,Online,6,51.43,230.01,50.96,0.255,0.222
ORD_04342,2024-05-23,CUST_6720,Consumer,East,Washington DC,Books,Textbook,Phone,5,29.06,125.47,49.28,0.137,0.393
